cidade,uf,regiao,codmun,pop_dou_2017,Jornal,Online,Rádio,Revista,Televisão,tipos_existentes,total_fontes,fontes_100k_hab
SÃO CRISTÓVÃO,SE,Nordeste,2806701,89232,0,0,1,0,0,Rádio,1,1.1206741975972745
SÃO CRISTOVÃO DO SUL,SC,Sul,4216057,5464,0,0,0,0,1,Televisão,1,18.301610541727673
SÃO DESIDÉRIO,BA,Nordeste,2928901,33661,0,1,0,0,1,Vários,2,5.941594129705
SÃO DOMINGOS,BA,Nordeste,2928950,9404,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS,GO,Centro-Oeste,5219803,12585,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS,PB,Nordeste,2513968,3120,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS,SC,Sul,4216107,9502,1,0,1,0,1,Vários,3,31.572300568301408
SÃO DOMINGOS,SE,Nordeste,2806800,11133,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS DAS DORES,MG,Sudeste,3160959,5697,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS DO ARAGUAIA,PA,Norte,1507151,24859,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS DO AZEITÃO,MA,Nordeste,2110658,7291,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS DO CAPIM,PA,Norte,1507201,31123,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS DO CARIRI,PB,Nordeste,2513943,2601,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS DO MARANHÃO,MA,Nordeste,2110708,33691,0,0,0,0,1,Televisão,1,2.9681517319165356
SÃO DOMINGOS DO NORTE,ES,Sudeste,3204658,8818,0,0,0,0,0,Nenhum,0,0
SÃO DOMINGOS DO PRATA,MG,Sudeste,3161007,17787,1,0,1,0,0,Vários,2,11.244167088322934
SÃO DOMINGOS DO SUL,RS,Sul,4318051,3080,0,0,0,0,0,Nenhum,0,0
SÃO FELIPE,BA,Nordeste,2929107,21964,0,0,0,0,0,Nenhum,0,0
SÃO FELIPE D'OESTE,RO,Norte,1101484,5994,0,0,0,0,0,Nenhum,0,0
SÃO FÉLIX,BA,Nordeste,2929008,15310,0,0,0,0,1,Televisão,1,6.531678641410843
SÃO FÉLIX DE BALSAS,MA,Nordeste,2110807,4453,0,0,0,0,0,Nenhum,0,0
SÃO FÉLIX DE MINAS,MG,Sudeste,3161056,3458,0,0,0,0,0,Nenhum,0,0
SÃO FÉLIX DO ARAGUAIA,MT,Centro-Oeste,5107859,11290,0,0,0,0,0,Nenhum,0,0
SÃO FÉLIX DO CORIBE,BA,Nordeste,2929057,15825,0,0,0,0,0,Nenhum,0,0
SÃO FÉLIX DO PIAUÍ,PI,Nordeste,2209609,2901,0,0,0,0,0,Nenhum,0,0
SÃO FÉLIX DO TOCANTINS,TO,Norte,1720150,1571,0,0,0,0,0,Nenhum,0,0
SÃO FÉLIX DO XINGU,PA,Norte,1507300,124806,0,0,1,0,0,Rádio,1,0.8012435299584956
SÃO FERNANDO,RN,Nordeste,2411809,3617,0,0,0,0,0,Nenhum,0,0
SÃO FIDÉLIS,RJ,Sudeste,3304805,37689,2,0,1,0,1,Vários,4,10.61317625832471
SÃO FRANCISCO,MG,Sudeste,3161106,56805,0,0,0,0,1,Televisão,1,1.7604084147522225
SÃO FRANCISCO,PB,Nordeste,2513984,3363,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO,SE,Nordeste,2806909,3983,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO,SP,Sudeste,3549003,2850,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DE ASSIS,RS,Sul,4318101,19382,1,1,1,0,1,Vários,4,20.637705087194306
SÃO FRANCISCO DE ASSIS DO PIAUÍ,PI,Nordeste,2209658,5657,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DE GOIÁS,GO,Centro-Oeste,5219902,6366,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DE ITABAPOANA,RJ,Sudeste,3304755,41191,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DE PAULA,MG,Sudeste,3161205,6673,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DE PAULA,RS,Sul,4318200,21679,2,0,1,0,0,Vários,3,13.838276673278289
SÃO FRANCISCO DE SALES,MG,Sudeste,3161304,6224,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DO BREJÃO,MA,Nordeste,2110856,11808,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DO CONDE,BA,Nordeste,2929206,40220,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DO GLÓRIA,MG,Sudeste,3161403,5085,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DO GUAPORÉ,RO,Norte,1101492,19694,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DO MARANHÃO,MA,Nordeste,2110906,11976,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DO OESTE,RN,Nordeste,2411908,4238,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DO PARÁ,PA,Norte,1507409,15454,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DO PIAUÍ,PI,Nordeste,2209708,6324,0,0,0,0,0,Nenhum,0,0
SÃO FRANCISCO DO SUL,SC,Sul,4216206,50701,4,0,1,0,0,Vários,5,9.861738427249955
SÃO GABRIEL,BA,Nordeste,2929255,19613,0,0,0,0,0,Nenhum,0,0
SÃO GABRIEL,RS,Sul,4318309,62957,5,3,7,0,1,Vários,16,25.414171577425858
SÃO GABRIEL DA CACHOEIRA,AM,Norte,1303809,44553,0,0,0,0,1,Televisão,1,2.244517765358113
SÃO GABRIEL DA PALHA,ES,Sudeste,3204708,37375,3,0,0,0,1,Vários,4,10.702341137123746
SÃO GABRIEL DO OESTE,MS,Centro-Oeste,5007695,25898,1,1,2,0,1,Vários,5,19.30651015522434
SÃO GERALDO,MG,Sudeste,3161502,11905,0,0,0,0,1,Televisão,1,8.399832003359933
SÃO GERALDO DA PIEDADE,MG,Sudeste,3161601,4214,0,0,0,0,0,Nenhum,0,0
SÃO GERALDO DO ARAGUAIA,PA,Norte,1507458,24188,0,0,0,0,0,Nenhum,0,0
SÃO GERALDO DO BAIXIO,MG,Sudeste,3161650,3920,0,0,0,0,0,Nenhum,0,0
SÃO GONÇALO,RJ,Sudeste,3304904,1049826,7,2,2,0,2,Vários,13,1.2383004421685118
SÃO GONÇALO DO ABAETÉ,MG,Sudeste,3161700,6898,0,0,0,0,1,Televisão,1,14.496955639315743
SÃO GONÇALO DO AMARANTE,CE,Nordeste,2312403,48265,0,0,1,0,0,Rádio,1,2.071894747746814
SÃO GONÇALO DO AMARANTE,RN,Nordeste,2412005,101492,0,0,1,0,0,Rádio,1,0.9852993339376502
SÃO GONÇALO DO GURGUÉIA,PI,Nordeste,2209757,2988,0,0,0,0,0,Nenhum,0,0
SÃO GONÇALO DO PARÁ,MG,Sudeste,3161809,11985,0,0,1,0,0,Rádio,1,8.343763037129746
SÃO GONÇALO DO PIAUÍ,PI,Nordeste,2209807,4931,0,0,0,0,0,Nenhum,0,0
SÃO GONÇALO DO RIO ABAIXO,MG,Sudeste,3161908,10773,0,0,0,0,1,Televisão,1,9.2824654228163
SÃO GONÇALO DO RIO PRETO,MG,Sudeste,3125507,3205,0,0,0,0,0,Nenhum,0,0
SÃO GONÇALO DO SAPUCAÍ,MG,Sudeste,3162005,25517,1,0,1,0,1,Vários,3,11.756867970372694
SÃO GONÇALO DOS CAMPOS,BA,Nordeste,2929305,38018,0,2,1,0,0,Vários,3,7.89099900047346
SÃO GOTARDO,MG,Sudeste,3162104,35016,0,0,1,0,2,Vários,3,8.567511994516792
SÃO JERÔNIMO,RS,Sul,4318408,23763,3,0,1,0,0,Vários,4,16.832891469932246
SÃO JERÔNIMO DA SERRA,PR,Sul,4124707,11519,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO,PE,Nordeste,2613206,22628,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO,PR,Sul,4124806,10644,0,0,2,0,0,Rádio,2,18.789928598271327
SÃO JOÃO BATISTA,MA,Nordeste,2111003,20307,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO BATISTA,SC,Sul,4216305,35065,2,0,2,0,0,Vários,4,11.407386282617995
SÃO JOÃO BATISTA DO GLÓRIA,MG,Sudeste,3162203,7431,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO D'ALIANÇA,GO,Centro-Oeste,5220009,12643,0,0,1,0,0,Rádio,1,7.909515146721506
SÃO JOÃO DA BALIZA,RR,Norte,1400506,7740,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DA BARRA,RJ,Sudeste,3305000,35174,1,2,1,0,0,Vários,4,11.372036163074998
SÃO JOÃO DA BOA VISTA,SP,Sudeste,3549102,90089,4,0,3,0,3,Vários,10,11.10013431162517
SÃO JOÃO DA CANABRAVA,PI,Nordeste,2209856,4534,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DA FRONTEIRA,PI,Nordeste,2209872,5938,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DA LAGOA,MG,Sudeste,3162252,4942,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DA MATA,MG,Sudeste,3162302,2811,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DA PARAÚNA,GO,Centro-Oeste,5220058,1547,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DA PONTA,PA,Norte,1507466,5970,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DA PONTE,MG,Sudeste,3162401,25856,0,0,0,0,1,Televisão,1,3.867574257425743
SÃO JOÃO DA SERRA,PI,Nordeste,2209906,6050,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DA URTIGA,RS,Sul,4318424,4831,0,0,2,0,0,Rádio,2,41.3992962119644
SÃO JOÃO DA VARJOTA,PI,Nordeste,2209955,4762,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DAS DUAS PONTES,SP,Sudeste,3549201,2601,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DAS MISSÕES,MG,Sudeste,3162450,12862,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DE IRACEMA,SP,Sudeste,3549250,1904,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DE MERITI,RJ,Sudeste,3305109,460461,3,0,1,0,0,Vários,4,0.8686946342904176
SÃO JOÃO DE PIRABAS,PA,Norte,1507474,22415,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DEL REI,MG,Sudeste,3162500,90263,5,0,3,0,3,Vários,11,12.186610238968349
SÃO JOÃO DO ARAGUAIA,PA,Norte,1507508,13616,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO ARRAIAL,PI,Nordeste,2209971,7847,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO CAIUÁ,PR,Sul,4124905,6025,0,0,0,0,1,Televisão,1,16.59751037344398
SÃO JOÃO DO CARIRI,PB,Nordeste,2514008,4296,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO CARÚ,MA,Nordeste,2111029,15450,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO ITAPERIÚ,SC,Sul,4216354,3690,1,0,0,0,0,Jornal,1,27.100271002710027
SÃO JOÃO DO IVAÍ,PR,Sul,4125001,11005,0,0,1,0,0,Rádio,1,9.086778736937756
SÃO JOÃO DO JAGUARIBE,CE,Nordeste,2312502,7621,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO MANHUAÇU,MG,Sudeste,3162559,11367,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO MANTENINHA,MG,Sudeste,3162575,5759,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO OESTE,SC,Sul,4216255,6309,1,1,0,0,0,Vários,2,31.700744967506736
SÃO JOÃO DO ORIENTE,MG,Sudeste,3162609,7819,0,0,0,0,1,Televisão,1,12.78935925310142
SÃO JOÃO DO PACUÍ,MG,Sudeste,3162658,4396,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO PARAÍSO,MA,Nordeste,2111052,10977,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO PARAÍSO,MG,Sudeste,3162708,23729,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO PAU D'ALHO,SP,Sudeste,3549300,2132,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO PIAUÍ,PI,Nordeste,2210003,20258,0,0,3,0,1,Vários,4,19.745285813012146
SÃO JOÃO DO POLÊSINE,RS,Sul,4318432,2646,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO RIO DO PEIXE,PB,Nordeste,2500700,17940,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO SABUGI,RN,Nordeste,2412104,6260,0,0,0,0,1,Televisão,1,15.97444089456869
SÃO JOÃO DO SOTER,MA,Nordeste,2111078,18345,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO SUL,SC,Sul,4216404,7268,1,0,0,0,0,Jornal,1,13.75894331315355
SÃO JOÃO DO TIGRE,PB,Nordeste,2514107,4423,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DO TRIUNFO,PR,Sul,4125100,14927,0,0,0,0,0,Nenhum,0,0
SÃO JOÃO DOS PATOS,MA,Nordeste,2111102,25520,0,0,1,0,1,Vários,2,7.836990595611286
SÃO JOÃO EVANGELISTA,MG,Sudeste,3162807,16083,0,0,0,0,1,Televisão,1,6.2177454455014605
SÃO JOÃO NEPOMUCENO,MG,Sudeste,3162906,26538,2,0,2,0,0,Vários,4,15.072725902479464
SÃO JOAQUIM,SC,Sul,4216503,26646,3,1,2,0,1,Vários,7,26.270359528634696
SÃO JOAQUIM DA BARRA,SP,Sudeste,3549409,50921,2,0,1,0,1,Vários,4,7.85530527680132
SÃO JOAQUIM DE BICAS,MG,Sudeste,3162922,30160,0,0,0,0,0,Nenhum,0,0
SÃO JOAQUIM DO MONTE,PE,Nordeste,2613305,21257,0,0,0,0,0,Nenhum,0,0
SÃO JORGE,RS,Sul,4318440,2842,0,0,0,0,0,Nenhum,0,0
SÃO JORGE D'OESTE,PR,Sul,4125209,9291,0,0,2,0,1,Vários,3,32.289312237649334
SÃO JORGE DO IVAÍ,PR,Sul,4125308,5676,0,0,0,0,0,Nenhum,0,0
SÃO JORGE DO PATROCÍNIO,PR,Sul,4125357,5946,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ,SC,Sul,4216602,239718,8,0,4,0,0,Vários,12,5.005881911245714
SÃO JOSÉ DA BARRA,MG,Sudeste,3162948,7374,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DA BELA VISTA,SP,Sudeste,3549508,8885,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DA BOA VISTA,PR,Sul,4125407,6485,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DA COROA GRANDE,PE,Nordeste,2613404,20963,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DA LAGOA TAPADA,PB,Nordeste,2514206,7679,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DA LAJE,AL,Nordeste,2708303,24226,0,0,0,0,2,Televisão,2,8.25559316436886
SÃO JOSÉ DA LAPA,MG,Sudeste,3162955,22910,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DA SAFIRA,MG,Sudeste,3163003,4303,0,0,0,0,1,Televisão,1,23.239600278875205
SÃO JOSÉ DA TAPERA,AL,Nordeste,2708402,32626,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DA VARGINHA,MG,Sudeste,3163102,4834,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DA VITÓRIA,BA,Nordeste,2929354,6045,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DAS MISSÕES,RS,Sul,4318457,2714,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DAS PALMEIRAS,PR,Sul,4125456,3816,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DE CAIANA,PB,Nordeste,2514305,6279,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DE ESPINHARAS,PB,Nordeste,2514404,4635,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DE MIPIBU,RN,Nordeste,2412203,43995,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DE PIRANHAS,PB,Nordeste,2514503,20163,0,1,0,0,0,Online,1,4.959579427664534
SÃO JOSÉ DE PRINCESA,PB,Nordeste,2514552,3842,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DE RIBAMAR,MA,Nordeste,2111201,176418,0,0,2,0,2,Vários,4,2.267342334682402
SÃO JOSÉ DE UBÁ,RJ,Sudeste,3305133,6953,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO ALEGRE,MG,Sudeste,3163201,4228,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO BARREIRO,SP,Sudeste,3549607,4181,0,0,0,0,1,Televisão,1,23.91772303276728
SÃO JOSÉ DO BELMONTE,PE,Nordeste,2613503,33804,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO BONFIM,PB,Nordeste,2514602,3566,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO BREJO DO CRUZ,PB,Nordeste,2514651,1806,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO CALÇADO,ES,Sudeste,3204807,11036,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO CAMPESTRE,RN,Nordeste,2412302,13007,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO CEDRO,SC,Sul,4216701,13897,0,0,1,0,1,Vários,2,14.39159530833993
SÃO JOSÉ DO CERRITO,SC,Sul,4216800,8588,0,0,0,0,1,Televisão,1,11.644154634373544
SÃO JOSÉ DO DIVINO,MG,Sudeste,3163300,3946,0,0,0,0,1,Televisão,1,25.342118601115054
SÃO JOSÉ DO DIVINO,PI,Nordeste,2210052,5260,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO EGITO,PE,Nordeste,2613602,33704,0,0,2,0,0,Rádio,2,5.9340137669119395
SÃO JOSÉ DO GOIABAL,MG,Sudeste,3163409,5633,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO HERVAL,RS,Sul,4318465,2158,0,0,0,0,1,Televisão,1,46.33920296570899
SÃO JOSÉ DO HORTÊNCIO,RS,Sul,4318481,4543,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO INHACORÁ,RS,Sul,4318499,2205,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO JACUÍPE,BA,Nordeste,2929370,10784,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO JACURI,MG,Sudeste,3163508,6650,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO MANTIMENTO,MG,Sudeste,3163607,2787,0,0,0,0,1,Televisão,1,35.88087549336204
SÃO JOSÉ DO NORTE,RS,Sul,4318507,27206,1,0,0,0,0,Jornal,1,3.675659780930677
SÃO JOSÉ DO OURO,RS,Sul,4318606,7117,0,0,3,0,1,Vários,4,56.20345651257552
SÃO JOSÉ DO PEIXE,PI,Nordeste,2210102,3689,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO PIAUÍ,PI,Nordeste,2210201,6602,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO POVO,MT,Centro-Oeste,5107297,3908,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO RIO CLARO,MT,Centro-Oeste,5107305,19728,1,0,0,0,1,Vários,2,10.137875101378752
SÃO JOSÉ DO RIO PARDO,SP,Sudeste,3549706,54734,2,1,2,0,0,Vários,5,9.135089706580917
SÃO JOSÉ DO RIO PRETO,SP,Sudeste,3549805,450657,4,3,8,0,5,Vários,20,4.437965015521782
SÃO JOSÉ DO SABUGI,PB,Nordeste,2514701,4145,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO SERIDÓ,RN,Nordeste,2412401,4643,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO SUL,RS,Sul,4318614,2298,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DO VALE DO RIO PRETO,RJ,Sudeste,3305158,21114,0,0,0,0,1,Televisão,1,4.7361939945060145
SÃO JOSÉ DO XINGU,MT,Centro-Oeste,5107354,5416,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DOS AUSENTES,RS,Sul,4318622,3496,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DOS BASÍLIOS,MA,Nordeste,2111250,7484,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DOS CAMPOS,SP,Sudeste,3549904,703219,5,6,6,0,2,Vários,19,2.7018610134254053
SÃO JOSÉ DOS CORDEIROS,PB,Nordeste,2514800,3711,0,0,0,0,0,Nenhum,0,0
SÃO JOSÉ DOS PINHAIS,PR,Sul,4125506,307530,5,2,1,0,0,Vários,8,2.60137222384808
SÃO JOSÉ DOS QUATRO MARCOS,MT,Centro-Oeste,5107107,18452,1,0,2,0,1,Vários,4,21.677866897897246
SÃO JOSÉ DOS RAMOS,PB,Nordeste,2514453,5969,0,0,0,0,0,Nenhum,0,0
SÃO JULIÃO,PI,Nordeste,2210300,6261,0,0,0,0,0,Nenhum,0,0
SÃO LEOPOLDO,RS,Sul,4318705,230914,8,1,2,0,1,Vários,12,5.196739911828646
SÃO LOURENÇO,MG,Sudeste,3163706,45457,3,0,2,0,3,Vários,8,17.59904965131883
SÃO LOURENÇO DA MATA,PE,Nordeste,2613701,112099,0,0,1,0,0,Rádio,1,0.8920686179180903
SÃO LOURENÇO DA SERRA,SP,Sudeste,3549953,15465,0,0,0,0,0,Nenhum,0,0
SÃO LOURENÇO DO OESTE,SC,Sul,4216909,23698,2,0,1,0,1,Vários,4,16.879061524179257
SÃO LOURENÇO DO PIAUÍ,PI,Nordeste,2210359,4501,0,0,0,0,0,Nenhum,0,0
SÃO LOURENÇO DO SUL,RS,Sul,4318804,44580,1,0,2,0,1,Vários,4,8.972633467922835
SÃO LUDGERO,SC,Sul,4217006,12934,2,0,0,0,1,Vários,3,23.19468068656255
SÃO LUÍS,MA,Nordeste,2111300,1091868,13,10,18,0,16,Vários,57,5.220411258503775
SÃO LUÍS DE MONTES BELOS,GO,Centro-Oeste,5220108,33118,1,0,2,0,1,Vários,4,12.07802403526783
SÃO LUÍS DO CURU,CE,Nordeste,2312601,12849,0,0,0,0,0,Nenhum,0,0
SÃO LUÍS DO PARAITINGA,SP,Sudeste,3550001,10740,0,0,0,0,1,Televisão,1,9.31098696461825
SÃO LUIS DO PIAUÍ,PI,Nordeste,2210375,2602,0,0,0,0,0,Nenhum,0,0
SÃO LUÍS DO QUITUNDE,AL,Nordeste,2708501,34961,0,0,0,0,1,Televisão,1,2.8603300820914734
SÃO LUÍS GONZAGA DO MARANHÃO,MA,Nordeste,2111409,18247,0,0,0,0,0,Nenhum,0,0
SÃO LUIZ,RR,Norte,1400605,7597,0,0,0,0,0,Nenhum,0,0
SÃO LUIZ DO NORTE,GO,Centro-Oeste,5220157,5071,0,0,0,0,0,Nenhum,0,0
SÃO LUIZ GONZAGA,RS,Sul,4318903,35057,2,0,5,0,1,Vários,8,22.819978891519526
SÃO MAMEDE,PB,Nordeste,2514909,7721,0,0,0,0,0,Nenhum,0,0
SÃO MANOEL DO PARANÁ,PR,Sul,4125555,2189,0,0,0,0,0,Nenhum,0,0
SÃO MANUEL,SP,Sudeste,3550100,40692,2,0,3,0,1,Vários,6,14.74491300501327
SÃO MARCOS,RS,Sul,4319000,21364,1,0,1,0,1,Vários,3,14.042314173375772
SÃO MARTINHO,RS,Sul,4319109,5779,0,0,0,0,1,Televisão,1,17.304031839418585
SÃO MARTINHO,SC,Sul,4217105,3210,0,0,0,0,1,Televisão,1,31.152647975077883
SÃO MARTINHO DA SERRA,RS,Sul,4319125,3309,0,0,0,0,0,Nenhum,0,0
SÃO MATEUS,ES,Sudeste,3204906,128449,3,0,6,0,2,Vários,11,8.563710110627564
SÃO MATEUS DO MARANHÃO,MA,Nordeste,2111508,40992,0,0,0,0,1,Televisão,1,2.4395003903200623
SÃO MATEUS DO SUL,PR,Sul,4125605,45398,0,0,2,0,0,Rádio,2,4.405480417639543
SÃO MIGUEL,RN,Nordeste,2412500,23610,0,0,0,0,1,Televisão,1,4.235493434985176
SÃO MIGUEL ARCANJO,SP,Sudeste,3550209,32910,0,0,0,0,1,Televisão,1,3.0385900941962927
SÃO MIGUEL DA BAIXA GRANDE,PI,Nordeste,2210383,2413,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DA BOA VISTA,SC,Sul,4217154,1848,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DAS MATAS,BA,Nordeste,2929404,12092,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DAS MISSÕES,RS,Sul,4319158,7754,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DE TAIPU,PB,Nordeste,2515005,7180,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DO ALEIXO,SE,Nordeste,2807006,3943,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DO ANTA,MG,Sudeste,3163805,7045,0,0,0,0,1,Televisão,1,14.194464158978
SÃO MIGUEL DO ARAGUAIA,GO,Centro-Oeste,5220207,22684,0,0,1,0,0,Rádio,1,4.408393581378945
SÃO MIGUEL DO FIDALGO,PI,Nordeste,2210391,2991,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DO GOSTOSO,RN,Nordeste,2412559,9606,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DO GUAMÁ,PA,Norte,1507607,57364,0,0,1,0,0,Rádio,1,1.7432536085349697
SÃO MIGUEL DO GUAPORÉ,RO,Norte,1100320,24181,2,0,0,0,0,Jornal,2,8.270956536123402
SÃO MIGUEL DO IGUAÇU,PR,Sul,4125704,27461,3,0,2,0,0,Vários,5,18.20763992571283
SÃO MIGUEL DO OESTE,SC,Sul,4217204,39793,7,4,2,0,1,Vários,14,35.182067197748346
SÃO MIGUEL DO PASSA QUATRO,GO,Centro-Oeste,5220264,4037,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DO TAPUIO,PI,Nordeste,2210409,17395,0,0,1,0,0,Rádio,1,5.748778384593274
SÃO MIGUEL DO TOCANTINS,TO,Norte,1720200,11906,0,0,0,0,0,Nenhum,0,0
SÃO MIGUEL DOS CAMPOS,AL,Nordeste,2708600,61827,0,0,0,0,1,Televisão,1,1.6174163391398582
SÃO MIGUEL DOS MILAGRES,AL,Nordeste,2708709,8022,0,0,0,0,0,Nenhum,0,0
SÃO NICOLAU,RS,Sul,4319208,5677,0,0,0,0,1,Televisão,1,17.61493746697199
SÃO PATRÍCIO,GO,Centro-Oeste,5220280,2070,0,0,0,0,0,Nenhum,0,0
SÃO PAULO,SP,Sudeste,3550308,12106920,117,583,87,39,42,Vários,868,7.169453502624945
SÃO PAULO DAS MISSÕES,RS,Sul,4319307,6280,0,0,0,0,1,Televisão,1,15.92356687898089
SÃO PAULO DE OLIVENÇA,AM,Norte,1303908,38047,0,0,0,0,0,Nenhum,0,0
SÃO PAULO DO POTENGI,RN,Nordeste,2412609,17572,0,0,1,0,1,Vários,2,11.381743683132257
SÃO PEDRO,RN,Nordeste,2412708,6139,0,0,0,0,0,Nenhum,0,0
